Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.10.6-10.10.10.10-51952-80-6,10.10.10.6,51952,10.10.10.10,80,6,31/08/2026 11:12:43 PM,11784,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,87746.09640190088,763.7474541751528,1473.0,1318.7442078410375,3914.0,97.0,11002.0,2750.5,1322.2577913049583,3914.0,1593.0,11687.0,3895.666666666667,3304.7847635410894,7484.0,977.0,0,0,0,0,168,136,424.30414120841823,339.4433129667346,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51958-80-6,10.10.10.6,51958,10.10.10.10,80,6,31/08/2026 11:12:43 PM,12714,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,81327.67028472551,707.8810759792356,1589.25,1600.6561824094874,5123.0,99.0,12128.0,3032.0,1632.6947050811427,5123.0,1725.0,12582.0,4194.0,2785.1755779483633,7280.0,1867.0,0,0,0,0,168,136,393.26726443290863,314.6138115463269,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51966-80-6,10.10.10.6,51966,10.10.10.10,80,6,31/08/2026 11:12:43 PM,13038,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,79306.64212302501,690.2899217671422,1629.75,1571.07658720291,5064.0,92.0,12064.0,3016.0,1708.5270459277683,5064.0,1564.0,12853.0,4284.333333333333,3632.7474909953944,8356.0,1375.0,0,0,0,0,168,136,383.4944009817457,306.79552078539655,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51970-80-6,10.10.10.6,51970,10.10.10.10,80,6,31/08/2026 11:12:43 PM,7680,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,134635.41666666666,1171.875,959.9999999999999,1022.8310850631342,2839.0,64.0,7354.0,1838.5,880.632537819644,2839.0,826.0,7607.0,2535.6666666666665,1669.285575727932,3888.0,670.0,0,0,0,0,168,136,651.0416666666666,520.8333333333334,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45258-80-6,10.10.10.6,45258,10.10.10.10,80,6,31/08/2026 11:12:44 PM,12056,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,85766.42335766423,746.5162574651625,1507.0,1146.5416321641853,3338.0,98.0,10572.0,2643.0,977.7446837833825,3338.0,1197.0,11958.0,3986.0,2340.4527339811843,6244.0,1571.0,0,0,0,0,168,136,414.73125414731254,331.78500331785,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45266-80-6,10.10.10.6,45266,10.10.10.10,80,6,31/08/2026 11:12:44 PM,18258,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,56632.70894950159,492.93460400920145,2282.25,3079.3849919377453,9423.0,120.0,17931.0,4482.75,3344.420864165673,9423.0,2015.0,18138.0,6046.0,4817.433341521188,11186.0,1634.0,0,0,0,0,168,136,273.8525577828897,219.08204622631175,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45270-80-6,10.10.10.6,45270,10.10.10.10,80,6,31/08/2026 11:12:44 PM,22337,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,46290.907462953845,402.91892375878587,2792.125,3462.8556109290575,10854.0,112.0,21648.0,5412.0,3800.6942348295615,10854.0,2273.0,22225.0,7408.333333333334,6283.918867500864,14261.0,1916.0,0,0,0,0,168,136,223.84384653265883,179.07507722612706,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45282-80-6,10.10.10.6,45282,10.10.10.10,80,6,31/08/2026 11:12:44 PM,15163,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,68192.31022884653,593.5500890325134,1895.375,1769.9340534526784,5427.0,105.0,14485.0,3621.25,1571.2000456126946,5427.0,1718.0,15058.0,5019.333333333333,3162.5110803494954,8227.0,1904.0,0,0,0,0,168,136,329.75004946250743,263.80003957000594,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45296-80-6,10.10.10.6,45296,10.10.10.10,80,6,31/08/2026 11:12:44 PM,10669,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,96916.29955947137,843.5654700534259,1333.625,1523.002573630693,4840.0,92.0,10167.0,2541.75,1697.2335087822576,4840.0,1018.0,10562.0,3520.666666666667,3006.8944666105817,6893.0,1119.0,0,0,0,0,168,136,468.6474833630144,374.9179866904115,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45310-80-6,10.10.10.6,45310,10.10.10.10,80,6,31/08/2026 11:12:44 PM,12071,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,85659.84591168918,745.5886007787259,1508.875,1580.2843720130156,4998.0,103.0,11704.0,2926.0,1594.5270981286792,4998.0,1532.0,11955.0,3985.0,2641.4895419062327,6888.0,1723.0,0,0,0,0,168,136,414.2158893215144,331.3727114572115,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45314-80-6,10.10.10.6,45314,10.10.10.10,80,6,31/08/2026 11:12:44 PM,12855,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,80435.62816024893,700.1166861143524,1606.875,1614.0151740745368,5211.0,107.0,11976.0,2994.0,1547.3583941672982,5211.0,1890.0,12748.0,4249.333333333333,3039.4681003973924,7457.0,1412.0,0,0,0,0,168,136,388.95371450797353,311.16297160637885,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45320-80-6,10.10.10.6,45320,10.10.10.10,80,6,31/08/2026 11:12:44 PM,13695,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,75502.0080321285,657.1741511500547,1711.875,1388.1018321537406,4229.0,106.0,12564.0,3141.0,1680.7036224946582,4854.0,1275.0,13563.0,4521.0,3330.5055171850413,8254.0,1854.0,0,0,0,0,168,136,365.0967506389193,292.07740051113547,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45332-80-6,10.10.10.6,45332,10.10.10.10,80,6,31/08/2026 11:12:45 PM,13093,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,78973.4972886275,687.3902085083632,1636.625,1452.5195781813063,4559.0,70.0,11778.0,2944.5,1488.047154270769,4559.0,1249.0,12997.0,4332.333333333333,2419.687238742506,7070.0,2480.0,0,0,0,0,168,136,381.8834491713129,305.5067593370503,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45348-80-6,10.10.10.6,45348,10.10.10.10,80,6,31/08/2026 11:12:45 PM,15628,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,66163.29664704377,575.8894292295879,1953.5,2057.833951374253,6222.0,117.0,15194.0,3798.5,1713.7239178661966,6222.0,2183.0,15511.0,5170.333333333333,3257.621269167632,8190.0,1718.0,0,0,0,0,168,136,319.93857179421553,255.95085743537243,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45364-80-6,10.10.10.6,45364,10.10.10.10,80,6,31/08/2026 11:12:45 PM,12696,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,81442.97416509136,708.8846880907372,1587.0,1771.6829771233258,4890.0,1.0,11962.0,2990.5,2113.6124684214624,4890.0,1.0,12481.0,4160.333333333333,2717.7281566288657,6924.0,1491.0,0,0,0,0,168,136,393.82482671707623,315.05986137366097,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45366-80-6,10.10.10.6,45366,10.10.10.10,80,6,31/08/2026 11:12:45 PM,12446,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,83078.90085167925,723.1238952273823,1555.75,1536.4812071743672,4829.0,97.0,12053.0,3013.25,1427.1660438318545,4829.0,1545.0,12349.0,4116.333333333333,2536.211610519385,6723.0,1657.0,0,0,0,0,168,136,401.7354973485457,321.38839787883654,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45370-80-6,10.10.10.6,45370,10.10.10.10,80,6,31/08/2026 11:12:45 PM,11297,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,91528.72444011684,796.6716827476321,1412.125,1552.6388999285791,4821.0,50.0,10786.0,2696.5,1842.2635533495202,4821.0,687.0,11196.0,3732.0,3085.8924154934502,7264.0,1558.0,0,0,0,0,168,136,442.59537930424005,354.0763034433921,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45376-80-6,10.10.10.6,45376,10.10.10.10,80,6,31/08/2026 11:12:45 PM,10856,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,95246.86809137804,829.0346352247606,1357.0,1529.8911259115328,4805.0,61.0,10150.0,2537.5,1775.1177425737144,4805.0,608.0,10733.0,3577.666666666667,2672.6094614315302,6637.0,1697.0,0,0,0,0,168,136,460.5747973470892,368.45983787767136,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45388-80-6,10.10.10.6,45388,10.10.10.10,80,6,31/08/2026 11:12:45 PM,11700,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,88376.06837606838,769.2307692307692,1462.5,1209.252071087154,3674.0,85.0,11047.0,2761.75,1237.3294832016247,3860.0,1240.0,11570.0,3856.666666666667,1925.6459522283253,5947.0,2155.0,0,0,0,0,168,136,427.3504273504273,341.88034188034186,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45400-80-6,10.10.10.6,45400,10.10.10.10,80,6,31/08/2026 11:12:45 PM,13287,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,77820.42598028148,677.3538044705351,1660.875,1704.6891997830992,5326.0,116.0,12834.0,3208.5,1552.2777887135194,5326.0,1694.0,13171.0,4390.333333333333,2872.736906389677,7319.0,1577.0,0,0,0,0,168,136,376.3076691502973,301.0461353202378,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45414-80-6,10.10.10.6,45414,10.10.10.10,80,6,31/08/2026 11:12:45 PM,12912,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,80080.54522924412,697.0260223048327,1614.0,1638.0697700124288,5168.0,69.0,11979.0,2994.75,1949.5160724309678,5168.0,780.0,12789.0,4263.0,3155.9890684221327,7885.0,2104.0,0,0,0,0,168,136,387.2366790582404,309.7893432465923,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45416-80-6,10.10.10.6,45416,10.10.10.10,80,6,31/08/2026 11:12:46 PM,12039,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,85887.53218705874,747.57039621231,1504.875,1341.7230326816975,3950.0,83.0,11718.0,2929.5,1076.3495404994296,3950.0,1786.0,11906.0,3968.6666666666665,1559.5256757531545,5523.0,2404.0,0,0,0,0,168,136,415.3168867846167,332.25350942769336,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45420-80-6,10.10.10.6,45420,10.10.10.10,80,6,31/08/2026 11:12:46 PM,11340,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,91181.65784832452,793.6507936507937,1417.5,1276.2885925324927,4236.0,116.0,9999.0,2499.75,1281.3509472427918,4236.0,1400.0,11224.0,3741.333333333333,2794.0179550842786,6797.0,1317.0,0,0,0,0,168,136,440.9171075837743,352.7336860670194,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45424-80-6,10.10.10.6,45424,10.10.10.10,80,6,31/08/2026 11:12:46 PM,17419,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,59360.46845398702,516.677191572421,2177.375,2373.005625030959,7247.0,115.0,16586.0,4146.5,2293.3616519569405,7247.0,1709.0,17304.0,5768.0,3687.892216429325,9513.0,2140.0,0,0,0,0,168,136,287.0428842069005,229.6343073655204,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45430-80-6,10.10.10.6,45430,10.10.10.10,80,6,31/08/2026 11:12:46 PM,11890,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,86963.83515559294,756.9386038687974,1486.25,1653.4472862995751,5174.0,111.0,11056.0,2764.0,1659.5975415744626,5174.0,1394.0,11779.0,3926.333333333333,3169.9793900486693,7159.0,823.0,0,0,0,0,168,136,420.5214465937763,336.41715727502105,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45434-80-6,10.10.10.6,45434,10.10.10.10,80,6,31/08/2026 11:12:46 PM,12589,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,82135.1973945508,714.9098419254906,1573.625,1485.500486848985,4609.0,108.0,11872.0,2968.0,1400.7200529251613,4609.0,1612.0,12481.0,4160.333333333333,3451.1172587052633,7830.0,980.0,0,0,0,0,168,136,397.1721344030503,317.73770752244025,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45446-80-6,10.10.10.6,45446,10.10.10.10,80,6,31/08/2026 11:12:46 PM,10016,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,103234.82428115016,898.5623003194887,1252.0,1250.4043917297888,3867.0,78.0,9428.0,2357.0,1491.4406905181759,3867.0,748.0,9904.0,3301.333333333333,2861.3399541706563,6555.0,1177.0,0,0,0,0,168,136,499.2012779552715,399.3610223642172,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45462-80-6,10.10.10.6,45462,10.10.10.10,80,6,31/08/2026 11:12:46 PM,11031,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,93735.83537303962,815.8825129181398,1378.875,1250.764501929006,4079.0,113.0,10284.0,2571.0,1312.1425227466718,4079.0,1434.0,10918.0,3639.333333333333,2303.4516129785175,6200.0,1736.0,0,0,0,0,168,136,453.26806273229994,362.6144501858399,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45476-80-6,10.10.10.6,45476,10.10.10.10,80,6,31/08/2026 11:12:46 PM,12031,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,85944.64300556894,748.0674923115286,1503.875,1263.553202848448,4138.0,120.0,10951.0,2737.75,1225.4823200139065,4138.0,1439.0,11911.0,3970.333333333333,2420.821417067631,6576.0,1791.0,0,0,0,0,168,136,415.59305128418254,332.474441027346,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45486-80-6,10.10.10.6,45486,10.10.10.10,80,6,31/08/2026 11:12:47 PM,14201,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,72811.77381874516,633.7581860432364,1775.125,2162.5872360604158,6817.0,111.0,13374.0,3343.5,2452.735683544669,6817.0,1160.0,14078.0,4692.666666666666,3967.43271314503,9143.0,1526.0,0,0,0,0,168,136,352.08788113513134,281.67030490810504,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45494-80-6,10.10.10.6,45494,10.10.10.10,80,6,31/08/2026 11:12:47 PM,10138,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,101992.50345235747,887.7490629315447,1267.25,1138.75229339584,3741.0,114.0,9289.0,2322.25,1080.10844362962,3741.0,1425.0,10024.0,3341.333333333333,2507.768397068065,6016.0,1043.0,0,0,0,0,168,136,493.1939238508582,394.55513908068656,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45502-80-6,10.10.10.6,45502,10.10.10.10,80,6,31/08/2026 11:12:47 PM,6534,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,158249.15824915824,1377.4104683195592,816.75,732.4775471936714,1888.0,72.0,6186.0,1546.5,513.3767297673967,1888.0,794.0,6439.0,2146.3333333333335,1494.4729282704768,3317.0,463.0,0,0,0,0,168,136,765.2280379553107,612.1824303642486,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45512-80-6,10.10.10.6,45512,10.10.10.10,80,6,31/08/2026 11:12:47 PM,12223,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,84594.6167062096,736.3167798412828,1527.875,1356.4433996406085,4629.0,245.0,11477.0,2869.25,1357.8027286760032,4629.0,1341.0,11567.0,3855.666666666667,2736.4839362461703,6755.0,1318.0,0,0,0,0,168,136,409.0648776896016,327.2519021516813,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45524-80-6,10.10.10.6,45524,10.10.10.10,80,6,31/08/2026 11:12:47 PM,9112,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,113476.73397717296,987.7085162423178,1139.0,1017.5116706947395,3085.0,104.0,8691.0,2172.75,958.7639177607801,3085.0,897.0,8997.0,2999.0,2019.3209254598437,5066.0,1031.0,0,0,0,0,168,136,548.7269534679543,438.98156277436345,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45540-80-6,10.10.10.6,45540,10.10.10.10,80,6,31/08/2026 11:12:47 PM,11546,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,89554.82418153473,779.4907327212887,1443.25,1430.4479568103332,4441.0,64.0,11133.0,2783.25,1624.9669483818227,4441.0,1045.0,11300.0,3766.666666666667,2225.1346775719744,6329.0,2321.0,0,0,0,0,168,136,433.0504070673826,346.4403256539061,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-45542-80-6,10.10.10.6,45542,10.10.10.10,80,6,31/08/2026 11:12:47 PM,10839,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,95396.2542669988,830.3349017437033,1354.875,1226.7895893055872,3840.0,121.0,10431.0,2607.75,1005.6693873568324,3840.0,1643.0,10713.0,3571.0,2257.5480061340886,5820.0,1305.0,0,0,0,0,168,136,461.29716763539074,369.0377341083126,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
